nWarehouses = 16;
nCustomers = 50;
fixedCost = [25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0, 0.0, 25000.0, 25000.0, 25000.0, 25000.0, 25000.0];
capacity = [5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0, 5000.0];
demand = [146.0, 87.0, 672.0, 1337.0, 31.0, 559.0, 2370.0, 1089.0, 33.0, 32.0, 5495.0, 904.0, 1466.0, 143.0, 615.0, 564.0, 226.0, 3016.0, 253.0, 195.0, 38.0, 807.0, 551.0, 304.0, 814.0, 337.0, 4368.0, 577.0, 482.0, 495.0, 231.0, 322.0, 685.0, 12912.0, 325.0, 366.0, 3671.0, 2213.0, 705.0, 328.0, 1681.0, 1117.0, 275.0, 500.0, 2241.0, 733.0, 222.0, 49.0, 1464.0, 222.0];
transportCost = [
  [46.1625, 36.8375, 7.3125, 24.2125, 55.337500000000006, 11.487499999999999, 34.5875, 30.6625, 61.237500000000004, 45.6125, 25.6625, 19.5625, 26.0625, 13.6625, 27.9375, 45.4625, 31.1125, 26.0125, 37.3625, 44.0875, 41.612500000000004, 28.7125, 21.9375, 16.0625, 29.5625, 12.2375, 64.4375, 19.1625, 17.8125, 25.2125, 16.1375, 14.5125, 19.6375, 28.862499999999997, 29.9875, 32.9375, 26.5875, 27.4625, 77.2625, 21.7875, 22.6125, 35.5625, 58.5875, 33.9625, 75.2625, 77.91250000000001, 70.16250000000001, 51.8875, 23.262500000000003, 31.962500000000002],
  [70.925, 62.725, 39.3, 22.424999999999997, 69.42500000000001, 42.4, 12.025, 24.375, 75.175, 62.35, 37.475, 35.475, 28.974999999999998, 35.275, 58.625, 63.125, 46.425, 30.675, 49.175, 72.375, 53.425000000000004, 60.349999999999994, 36.075, 42.275, 48.75, 36.050000000000004, 93.125, 38.325, 46.575, 51.425, 48.125, 41.449999999999996, 51.25, 17.75, 55.6, 49.675, 20.05, 28.725, 92.45, 26.275000000000002, 42.074999999999996, 47.375, 75.325, 65.15, 94.05, 91.0, 83.25, 80.175, 23.375, 54.050000000000004],
  [52.4, 44.2, 29.200000000000003, 15.725000000000001, 50.900000000000006, 28.974999999999998, 18.2, 5.85, 56.65, 43.825, 18.95, 16.95, 10.450000000000001, 28.6, 41.3, 44.6, 27.9, 12.15, 30.65, 53.85, 34.9, 44.7, 17.549999999999997, 35.6, 30.225, 24.275000000000002, 74.6, 19.8, 29.3, 44.75, 35.625, 24.474999999999998, 37.85, 15.75, 37.075, 31.15, 16.224999999999998, 12.35, 73.925, 19.6, 23.55, 28.85, 56.8, 46.625, 75.52499999999999, 72.47500000000001, 64.72500000000001, 61.65, 16.7, 35.525],
  [35.75, 27.55, 20.65, 22.200000000000003, 34.25, 18.575, 27.75, 15.399999999999999, 40.15, 27.175, 2.3, 9.325, 10.799999999999999, 23.975, 26.5, 27.95, 11.25, 9.1, 14.0, 37.2, 18.25, 32.425, 6.9, 29.375, 13.575, 16.650000000000002, 57.974999999999994, 9.675, 15.475, 38.525, 25.225, 13.45, 25.325, 25.0, 22.15, 14.5, 22.7, 14.0, 57.275, 23.85, 9.4, 12.2, 40.15, 32.5, 58.875, 55.824999999999996, 48.074999999999996, 45.0, 21.4, 18.875],
  [39.5625, 30.212500000000002, 13.6125, 15.912500000000001, 40.337500000000006, 13.387500000000001, 24.8125, 12.4625, 46.237500000000004, 32.8375, 8.3875, 1.3625, 7.8625, 16.0125, 25.7375, 32.6625, 17.337500000000002, 7.8125, 20.0875, 40.3875, 24.337500000000002, 29.112499999999997, 4.0875, 22.3625, 16.7625, 8.762500000000001, 60.612500000000004, 4.2125, 13.7125, 31.5125, 20.0375, 8.887500000000001, 22.2625, 20.2375, 23.3625, 20.1625, 17.9625, 9.2625, 63.1125, 15.887500000000001, 9.8125, 18.2875, 45.8125, 32.5375, 64.53750000000001, 61.9125, 54.1625, 48.1875, 14.962499999999999, 21.837500000000002],
  [45.487500000000004, 37.0125, 22.2875, 15.012500000000001, 43.9875, 22.0625, 20.4875, 8.1375, 49.887499999999996, 36.9125, 12.0375, 10.0375, 3.5375, 24.6875, 34.3875, 37.6875, 20.9875, 7.6375, 23.737499999999997, 46.9375, 27.9875, 37.7875, 10.6125, 31.037499999999998, 23.3125, 17.3625, 67.4125, 12.8875, 22.3875, 40.1875, 28.7125, 17.5625, 30.9375, 17.8125, 30.1625, 24.237499999999997, 15.5125, 6.8125, 67.0125, 17.137500000000003, 16.6125, 21.9375, 49.8875, 39.7125, 68.6125, 65.5625, 57.8125, 54.7375, 14.212499999999999, 28.6125],
  [29.9625, 21.1375, 32.5125, 48.087500000000006, 49.162499999999994, 28.337500000000002, 58.4875, 47.3375, 55.0625, 35.4125, 36.0875, 36.2625, 42.737500000000004, 38.8375, 11.8875, 32.762499999999996, 30.3375, 41.887499999999996, 40.6125, 28.0375, 42.862500000000004, 18.4875, 35.662499999999994, 39.2875, 24.8125, 34.4625, 48.3875, 33.4125, 23.9125, 48.4375, 28.0375, 29.8875, 24.5375, 52.7625, 17.7875, 29.6875, 50.4625, 44.1625, 67.5625, 46.5125, 29.662499999999998, 36.8125, 45.4625, 18.6625, 60.1375, 71.7375, 63.987500000000004, 35.8375, 47.1375, 22.087500000000002],
  [26.349999999999998, 26.05, 52.575, 59.974999999999994, 30.825000000000003, 48.75, 65.525, 53.175, 36.725, 17.075, 40.075, 45.725, 48.574999999999996, 58.099999999999994, 35.3, 14.424999999999999, 31.5, 46.875, 40.375, 32.675, 42.625, 41.900000000000006, 43.275000000000006, 59.699999999999996, 30.325, 50.775, 48.25, 44.125, 42.425, 68.85, 51.45, 45.375, 47.95, 62.775000000000006, 32.9, 27.875, 60.475, 51.775, 48.725, 60.25, 37.275, 36.575, 28.675, 41.5, 48.775, 53.275, 45.65, 40.475, 59.175, 28.925],
  [44.0375, 35.8375, 22.4875, 19.387500000000003, 42.537499999999994, 22.2625, 22.4375, 10.0875, 48.2875, 35.4625, 10.5875, 10.2375, 7.8875, 24.8875, 33.7875, 36.237500000000004, 19.5375, 3.7875, 22.2875, 45.4875, 26.537499999999998, 37.9875, 11.3625, 31.2375, 21.8625, 17.5625, 66.26249999999999, 13.0875, 22.5875, 40.3875, 28.9125, 17.7625, 31.1375, 19.9875, 29.5625, 22.7875, 19.8875, 11.1875, 66.4125, 21.487499999999997, 16.0125, 20.487499999999997, 48.4375, 39.1125, 67.16250000000001, 64.1125, 56.362500000000004, 53.2875, 18.5875, 27.162499999999998],
  [36.9625, 29.6875, 35.2375, 51.762499999999996, 57.712500000000006, 31.7875, 62.1625, 52.6875, 63.612500000000004, 43.9625, 43.9625, 41.5875, 48.0875, 41.5875, 20.4375, 41.3125, 38.8875, 48.0375, 49.162499999999994, 34.5125, 51.4125, 13.837499999999999, 41.5125, 38.2125, 33.362500000000004, 38.137499999999996, 54.8625, 38.7375, 29.2375, 47.3625, 26.4125, 35.2125, 22.9125, 56.412499999999994, 26.3375, 38.2375, 54.1375, 49.4875, 76.1125, 49.712500000000006, 36.862500000000004, 45.3625, 54.0125, 19.0875, 66.6125, 80.2375, 72.53750000000001, 42.3125, 50.787499999999994, 30.6375],
